MAINID,Address,AltName,CitesPerCost,Cost,CostText,Country,Exclusive,FullTextURL,ISSN,JournalEmail,JournalURL,Name,Phone,SubmissionEmail,SubmissionNote,SubmissionURL,Type,eISSN,eType
1619,,,-1.0,0.0,,France,true,,0223-5404,secretariat@aidp-iapl.org,http://www.maklu-online.eu/en/crime/ridp/,International Review of Penal Law,,,"<p>Requires exclusive submission. The International Review of Penal Law is the medium of the International Association of Penal Law. It is meant to be a scientific forum of reference contributing to the development of ideas, knowledge and practices in the field of penal sciences. Combining the international and comparative perspectives, the Review covers general theory and penal philosophy, general penal law, special penal law, criminal procedure and international penal law. Publishes articles in French, English and Spanish.</p>",,S,,
1620,"<p>Hastings Science &amp; Technology Law Journal<br />U.C. Hastings College of the Law<br />200 McAllister Street<br />San Francisco, CA 94102-4707</p>",Hastings Science & Technology Law Journal (2009-2023),-1.0,0.0,,US,false,,1947-4156,,https://repository.uclawsf.edu/hastings_science_technology_law_journal/,UC Law Science & Technology Journal,,stlj@uchastings.edu,<p>Accepts e-mail submissions.</p>,http://www.uchastings.edu/stlj/submissions.html,S,,E
1621,,,-1.0,0.0,,Australia,false,,1836-9723,S.Walker@murdoch.edu.au,https://genderandlaw.murdoch.edu.au/index.php/sisterinlaw/,Australian Journal of Gender and Law,,,"Submissions can be made online at the journal's website. The Australian Journal of Gender and Law provides a forum to debate the wide range of issues surrounding women's interaction with the law and legal system. It publishes refereed articles, working papers and comments. The scope of the journal is wide, and includes both theoretical and practical aspects of women, feminism and the law.",https://genderandlaw.murdoch.edu.au/index.php/sisterinlaw/about/submissions,S,,U
1622,"<p>Chapman Journal of Criminal Justice<br />Attention, Editor-in-Chief<br />Chapman University School of Law<br />One University Drive<br />Orange, CA 92866</p>",,-1.0,12.0,,US,false,,2150-9247,,,Chapman Journal of Criminal Justice,,,<p>No longer in publication.</p>,http://www.chapman.edu/law/students/CJCJ.asp,S,,E
1623,<p>Charlotte Law Review<br />Charlotte School of Law<br />1211 East Morehead Street<br />Chalotte NC 28204</p>,,-1.0,0.0,,US,false,,,kwiatj@students.charlottelaw.edu,http://www.charlottelawreview.org/,Charlotte Law Review,,,,http://www.charlottelaw.edu/academics/academicscontent.aspx?ID=203,G,,
1624,,,-1.0,0.0,,Australia,false,,,,https://www.lexisnexis.com.au/en/products-and-services/lexisnexis-journals/journal-of-equity,Journal of Equity,,,<p>The Journal of Equity is a refereed journal.</p>,https://www.lexisnexis.com.au/__data/assets/pdf_file/0009/313749/Statement-of-Ethics-Journal-of-Equity.pdf,S,,
1625,,The Crit: A Critical Studies Journal (2008 - 2016),-1.0,0.0,,US,false,,,critical-law@uidaho.edu,https://www.uidaho.edu/law/critical-legal-studies,Idaho Critical Legal Studies Journal,,critical-law@uidaho.edu,<p>Accepts e-mail submissions.</p>,https://www.uidaho.edu/law/critical-legal-studies/submit-article,S,,E
1626,"<p>Public Space: The Journal of Law and Social Justice<br />Faculty of Law<br />University of Technology, Sydney<br />PO Box 123<br />Broadway NSW 2007<br />Australia</p>",,-1.0,0.0,,Australia,false,,1835-0550,rocque.reynolds@uts.edu.au,https://epress.lib.uts.edu.au/journals/index.php/publicspace,Public Space: The Journal of Law and Social Justice,,,"<p>Articles should be submitted via the journal's website. Public Space: The Journal of Law and Social Justice is a peer reviewed, multi media, online, law journal which draws on cross disciplinary research and scholarship to address social justice issues of immediate and wide ranging concern. Public Space also includes an Open Space for non-refereed contributions, including reviews, links to other journals or conferences, and discussion. Public Space is published twice a year in open access form by the Faculty of Law of the University of Technology, Sydney and UTSepress.</p>",http://epress.lib.uts.edu.au/ojs/index.php/publicspace/about,S,,U
1627,,,-1.0,0.0,,Netherlands,false,,1876-8156,info@amsterdamlawforum.org,https://amsterdamlawforum.org/,Amsterdam Law Forum,,info@amsterdamlawforum.org,<p>Articles should be submitted via the journal's website. For each issue the editors will select a general theme.</p>,https://amsterdamlawforum.org/about/submissions/,S,,U
1628,<p>G&ouml;ttingen Journal of International Law<br />Platz der G&ouml;ttinger Sieben 5<br />37075 G&ouml;ttingen<br />Germany</p>,,-1.0,0.0,,Germany,false,,1868-1581,info@gojil.eu,http://www.gojil.eu/,Göttingen Journal of International Law,,,<p>Articles should be submitted via the journal's website. G&ouml;ttingen Journal of International Law is a peer reviewed journal.</p>,https://www.gojil.eu/for-authors/information,S,,
1629,,,-1.0,0.0,,Australia,false,,,LTA.ntlj@thomsonreuters.com,http://sites.thomsonreuters.com.au/journals/tag/ntlj/,Northern Territory Law Journal,,"cseford@hotmail.com, LTA.ntlj@thomsonreuters.com",,http://sites.thomsonreuters.com.au/journals/files/2016/08/NTLJ-Submission-Guidelines-August-2016.pdf,S,,
1630,"<p>Lex Localis<br />Institute for Local Self-Government and Public Procurement Maribor<br />Grajska ulica 7, SI - 2000 Maribor<br />Slovenia</p>",,-1.0,0.0,,Slovenia,false,,1855-363X,journal@lex-localis.info,http://pub.lex-localis.info/index.php/LexLocalis,Lex Localis: Journal of Local Self-Government,+38622500458,,"<p>Lex Localis is a peer reviewed journal. The journal publishes articles which contribute to the better understanding and practice of local self-government and which are of interest to scholars, policy analysts, policymakers and practitioners.</p>",http://pub.lex-localis.info/index.php/LexLocalis/about/submissions,S,,
1631,,,-1.0,0.0,,Netherlands,false,,1877-6922,admin@jolts.world,https://jolts.world/index.php/jolts,International Free and Open Source Software Law Review,,admin@jolts.world,"<p>Submissions should be uploaded via the journal's website. The International Free and Open Source Software Law Review (IFOSS L. Rev.) is a peer reviewed collaborative legal publication aiming to increase knowledge and understanding among lawyers about Free and Open Source Software issues. Topics covered include copyright, licence implementation, licence interpretation, software patents, open standards, case law and statutory changes.</p>",https://jolts.world/index.php/jolts/about/submissions,S,,U
1632,"<p>Journal of Public Policy, Administration and Law<br />York University<br />Ross N802, 4700 Keele St.<br />Toronto, Ontario, M3J 1P3<br />Canada</p>",,-1.0,0.0,,Canada,true,,1916-9272,jppaleditor@gmail.com,https://jppal.journals.yorku.ca/index.php/jppal,"Journal of Public Policy, Administration and Law",,jppaleditor@gmail.com,"<p>Requires exclusive submission. Submissions should be uploaded via the publisher's website. The Journal of Public Policy, Administration and Law is a peer reviewed journal.</p>",https://jppal.journals.yorku.ca/index.php/jppal/about/submissions,S,,U
1633,"<p>Trade, Law and Development<br />National Law University<br />NH-65, Mandore<br />Jodhpur, Rajasthan, 342 304<br />India</p>",,-1.0,60.0,,India,true,,0976-2329,editors@tradelawdevelopment.com,http://www.tradelawdevelopment.com/index.php/tld,"Trade, Law and Development",,editors@tradelawdevelopment.com,"<p>Requires exclusive submission. Submissions should be uploaded via the journal's website. Trade, Law and Development is a peer reviewed journal that seeks to explore inter-disciplinary perspectives on the international legal order, focusing on issues of relevance to the international trading system, environment and development; as well as policy issues.</p>",,S,0975-3346,
1634,"<p>Journal of Politics and Law, Editor<br />Canadian Center of Science and Education<br />4915 Bathurst St. Unit #209-309<br />Toronto, ON. M2R 1X9<br />Canada</p>",,-1.0,0.0,,Canada,true,,1913-9047,jpl@ccsenet.org,http://www.ccsenet.org/journal/index.php/jpl,Journal of Politics and Law,,jpl@ccsenet.org,"<p>Requires exclusive submission. The Journal of Politics and Law is a peer reviewed journal publishing research in the fields of politics, law, International relations and government research.</p>",http://www.ccsenet.org/journal/index.php/jpl/submission,S,1913-9055,
1635,"<p>Minnesota Journal of International Law<br />220 Walter F. Mondale Hall<br />229 Nineteenth Avenue South<br />Minneapolis, MN 55455</p>",,-1.0,0.0,,US,false,http://www.law.umn.edu/mjil/index.html,,mjonline@umn.edu,http://www.minnjil.org,Minnesota Journal of International Law Online,612-625-6884,mjonline@umn.edu,"<p>Accepts e-mail submissions. An online companion to the Minnesota Journal of International Law, beginning in March 2010, MJIL publishes original, paginated content exclusively online. This is in addition to the print journal, which we will continue to publish. To be cited as ___ MINN. J. INT&rsquo;L L. ONLINE ___ (xxxx), these articles are shorter and more topical than those in the print journal, taking advantage of the streamlined publication capabilities inherent in the online environment. They are available for viewing as both webpages and PDF documents.<br /><br />FULL LENGTH LAW REVIEW ARTICLES WILL NOT BE CONSIDERED.<br />Submissions should be between 1000-3000 words (5-15 pages).</p>",,S,,E
1636,"<p>NUJS Law Review,<br />The W.B. National University of Juridical Sciences,<br />Dr. Ambedkar Bhavan,<br />12, LB Block, Sector III,<br />Salt Lake, Kolkata-700098<br />India</p>",,-1.0,200.0,,India,true,,0975-0029,,http://nujslawreview.org/,NUJS Law Review,,nujslr@gmail.com,<p>Accepts electronic submissions via web form.</p>,http://nujslawreview.org/submissions/,G,0975-0207,U
1637,,,-1.0,0.0,,US,false,,1949-2138,,https://www.bva.va.gov/VLR.asp,Veterans Law Review,,BVAVeteransLawReviewEditor@va.gov,<p>Accepts e-mail submissions.</p>,,S,,E
1638,,,-1.0,0.0,,US,false,https://elq.typepad.com/,,cse.elq@law.berkeley.edu,https://www.ecologylawquarterly.org/currents/,Ecology Law Currents,,cse.elq@law.berkeley.edu,<p>Accepts e-mail submissions. Online companion to Ecology Law Quarterly. Currents features short-form commentary and analysis on timely environmental law and policy issues.</p>,https://www.ecologylawquarterly.org/submissions/,S,,E
1639,,,-1.0,0.0,,US,false,,,,https://bjil.typepad.com/publicist/2009/03/introducing-publicist.html,Berkeley Journal of International Law Publicist,,BJILPublicist@gmail.com,<p>Publicist is an online companion to the Berkeley Journal of International Law</p>,,S,,E
1640,,absorbed The Columbia Journal of East European Law in 2009,-1.0,0.0,,US,false,,,,http://www.cjel.net/online/,Columbia Journal of European Law Online,,,<p>Online companion to Columbia Journal of European Law</p>,,S,,
1641,,,-1.0,0.0,,US,false,,,,https://www.worldcat.org/title/appalachian-natural-resources-law-journal/oclc/430234415,Appalachian Natural Resources Law Journal,,,,,S,,
1642,"<p>10 Daniel Frisch Street<br />Tel-Aviv 64731,Israel</p>",,-1.0,50.0,,Israel,false,,0793-176X,office@ijl.org,http://www.intjewishlawyers.org/site/justice/,Justice: The International Association of Jewish Lawyers and Jurists,,,<p>Accepts e-mail submissions. Send inquiry to editor before submitting.</p>,,S,,E
1643,"<p>Policing: A Journal of Policy &amp; Practice<br />c/o Francesca Gibson<br />Police and Law Enforcement, Practitioner Law Department<br />Oxford University Press<br />Great Clarendon Street, Oxford OX2 6DP<br />UK</p>",,-1.0,660.0,,United Kingdom,true,,1752-4512,,https://academic.oup.com/policing/,Policing: A Journal of Policy and Practice,,francesca.gibson@oup.com,"<p>Requires exclusive submissions. Policing is a peer reviewed journal aimed at senior police officers, policy makers, and academics. It contains in-depth comment and critical analysis on a wide range of topics including current ACPO policy, police reform, political and legal developments, training and education, specialist operations, accountability, and human rights.</p>",http://www.oxfordjournals.org/our_journals/policing/for_authors/index.html,S,1752-4520,
1644,,,-1.0,0.0,,US,false,,2169-4680,taxjournal@law.columbia.edu,https://journals.library.columbia.edu/index.php/taxlaw/,Columbia Journal of Tax Law,,taxjournal@law.columbia.edu,<p>Accepts e-mail submissions.</p>,https://journals.library.columbia.edu/index.php/taxlaw/about/submissions,S,,E
1645,,,-1.0,0.0,,US,false,,,info@aitlj.org,http://www.aitlj.org/,Ashburn Institute Transnational Law Journal,,,,,S,,
1646,,,-1.0,0.0,,United Kingdom,false,,,,https://www.tandfonline.com/toc/rtlt20/current,Transnational Legal Theory,,,"<p>Requires exclusive submission. Accepts e-mail submissions. Transnational Legal Theory is a refereed publication that aims to publish theoretical scholarship addressing the transnational dimensions of law and legal dimensions of transnational fields and activity. Central to Transnational Legal Theory's mandate is publication of work that explores whether and how transnational contexts, forces and ideations affect debates within existing traditions or schools of legal thought. Similarly, the journal aspires to encourage scholars debating general theories about law to consider the relevance of transnational contexts and dimensions for their work.</p>",,S,,E
1647,,Journal of Biotechnology & Pharmaceutical Law (2007); Biotechnology & Pharmaceutical Law Review (2008- v9 2016),-1.0,0.0,,US,false,,,,https://archives.law.nccu.edu/siplr/,Science and Intellectual Property Law Review,,kcogdell@nccu.edu,<p>Accepts electronic submissions via e-mail.</p>,,S,,
